1069,Grapevine Beetle
1070,Grass Carp
1071,Grass Snake
1072,Grass Spider
1073,Grasshopper
1074,Grasshopper Mouse
1075,Gray Catbird
1076,Gray Fox
1077,Gray Tree Frog
1078,Great Blue Heron
1079,Great Crested Flycatcher
1080,Great Dane
1081,Great Dane Mix
1082,Great Danoodle
1083,Great Egret
1084,Great Hammerhead Shark
1085,Great Kiskadee
1086,Great Plains Rat Snake
1087,Great Potoo Bird
1088,Great Pyrenees
1089,Great Pyrenees Mix
1090,Great White Shark
1091,Greater Swiss Mountain Dog
1092,Grebe
1093,Green Anaconda
1094,Green Anole
1095,Green Aphids
1096,Green Bee-Eater
1097,Green Bottle Blue Tarantula
1098,Green Frog
1099,Green Heron
1100,Green Mamba
1101,Green Rat Snake
1102,Green Snake
1103,Green Sunfish
1104,Green Tree Frog
1105,Green Tree Python
1106,Greenland Dog
1107,Greenland Shark
1108,Grey Heron
1109,Grey Mouse Lemur
1110,Grey Reef Shark
1111,Grey Seal
1112,Greyhound
1113,Griffon Vulture
1114,Griffonshire
1115,Grizzly Bear
1116,Groenendael
1117,Ground Snake
1118,Groundhog (Woodchuck)
1119,Groundhog Tick
1120,Grouper
1121,Grouse
1122,Guadalupe Bass
1123,Guinea Fowl
1124,Guinea Pig
1125,Gulper Catfish 
1126,Gulper Eel 
1127,Guppy
1128,Gypsy Cuckoo Bumblebee
1129,Gypsy Moth
1130,Gypsy Moth Caterpillar
1131,Haast’s Eagle
1132,Habu Snake
1133,Haddock
1134,Hagfish
1135,Haikouichthys
1136,Hainosaurus
1137,Hairy Frogfish
1138,Hairy Woodpecker
1139,Halibut
1140,Hallucigenia
1141,Hamburg Chicken
1142,Hammerhead Shark
1143,Hammerhead Worm
1144,Hamster
1145,Harbor Seal
1146,Hardhead Catfish
1147,Hare
1148,Harlequin Coral Snake
1149,Harlequin Rabbit
1150,Harp Seal
1151,Harpy Eagle
1152,Harrier
1153,Harris Hawk
1154,Hartebeest
1155,Hatzegopteryx
1156,Havamalt
1157,Havanese
1158,Havapoo
1159,Havashire
1160,Havashu
1161,Hawaiian Crow
1162,Hawaiian Goose (Nene)
1163,Hawaiian Monk Seal
1164,Hawk
1165,Hawk Moth Caterpillar
1166,Hedgehog
1167,Helicoprion
1168,Hellbender
1169,Hepatic Tanager (Red Tanager)
1170,Hercules Beetle
1171,Hercules Moth
1172,Hermit Crab
1173,Heron
1174,Herrerasaurus
1175,Herring
1176,Herring Gull
1177,Highland Cattle
1178,Himalayan
1179,Hippopotamus
1180,Hippopotamus gorgops
1181,Hoary Bat
1182,Hobo Spider
1183,Hognose snake
1184,Hokkaido
1185,Holy Cross Frog
1186,Honduran White Bat
1187,Honey Badger
1188,Honey Bee
1189,Honey Buzzard
1190,Hooded Oriole
1191,Hooded Seal
1192,Hook-Nosed Sea Snake
1193,Hoopoe
1194,Horgi
1195,Horn Shark
1196,Hornbill
1197,Horned Adder
1198,Horned Beetle
1199,Horned Frog
1200,Horned Grebe
1201,Horned Lizard
1202,Horned Viper
1203,Hornet
1204,Horse
1205,Horse Mackerel
1206,Horsefly
1207,Horseshoe Crab
1208,Houdan Chicken
1209,House Finch
1210,House Sparrow (English Sparrow)
1211,House wren
1212,Housefly
1213,Hovasaurus
1214,Hovawart
1215,Howler Monkey
1216,Human
1217,Humboldt Penguin
1218,Humboldt Squid
1219,Hummingbird
1220,Hummingbird Hawk-Moth
1221,Humpback Whale
1222,Huntaway
1223,Huntsman Spider
1224,Huskador
1225,Huskita
1226,Husky
1227,Husky Jack
1228,Huskydoodle
1229,Hyacinth Macaw
1230,Hyaenodon
1231,Hyena
1232,Ibex
1233,Ibis
1234,Ibizan Hound
1235,Icadyptes
1236,Icelandic Sheepdog
1237,Ichthyosaurus
1238,Ichthyostega
1239,Iguana
1240,Iguanodon
1241,IMG Boa Constrictor
1242,Immortal Jellyfish
1243,Impala
1244,Imperial Moth
1245,Inchworm
1246,Indian Cobra
1247,Indian Elephant
1248,Indian Giant Squirrel
1249,Indian Palm Squirrel
1250,Indian python
1251,Indian Rhinoceros
1252,Indian Star Tortoise
1253,Indianmeal Moth
1254,Indigo Snake
1255,Indochinese Tiger
1256,Indri
1257,Inland Taipan
1258,Insect
1259,Insects
1260,IO Moth
1261,Irish Doodle
1262,Irish Elk
1263,Irish Setter
1264,Irish Terrier
1265,Irish Water Spaniel
1266,Irish WolfHound
1267,Irukandji Jellyfish
1268,Italian Greyhound
1269,Ivory-billed woodpecker
1270,Jabiru
1271,Jacana
1272,Jack Russells
1273,Jack-Chi
1274,Jackabee
1275,Jackal
1276,Jackdaw
1277,Jackrabbit
1278,Jackson’s Chameleon
1279,Jagdterrier
1280,Jaguar
1281,Jaguarundi Cat
1282,Jamaican Boa
1283,Jamaican Iguana
1284,Japanese Bantam Chicken
1285,Japanese Beetle
1286,Japanese Chin
1287,Japanese Macaque
1288,Japanese rat snake
1289,Japanese Spitz
1290,Japanese Squirrel
1291,Japanese Terrier
1292,Javan Leopard
