1323,Arda River
1324,Danube River
1325,Iskur River
1326,Maritsa River
1327,Nestos River
1328,Struma River
1329,Danube River
1330,Drava River
1331,Neretva River
1332,Sava River
1333,Pedieos River
1334,Elbe River
1335,Jizera River
1336,Luznice River
1337,Morava River
1338,Oder River
1339,Ohre River
1340,Vltava River
1341,Kemi River
1342,Kokemaen River
1343,Tana River
1344,Torne River
1345,Adour River
1346,Ain River
1347,Allier River
1348,Arve River
1349,Aube River
1350,Charente River
1351,Cher River
1352,Dordogne River
1353,Doubs River
1354,Durance
1355,Eure River
1356,Garonne River
1357,Indre River
1358,Amu Darya
1359,Harirud River
1360,Morghab River
1361,Amu Darya
1362,Naryn River
1363,Syr Darya
1364,Zeravshan River
1365,Black River
1366,Ca River
1367,Dong Nai River
1368,Ma River
1369,Mekong River
1370,Red River
1371,Saigon River
1372,Adelaide River
1373,Alligator Rivers
1374,Ashburton River
1375,Barron River
1376,Brisbane River
1377,Burdekin River
1378,Burnett River
1379,Campaspe River
1380,Clarence River
1381,Cooper Creek
1382,Daly River
1383,Darling River
1384,Dawson River
1385,De Grey River
1386,Diamantina River
1387,Finke River
1388,Fitzroy River
1389,Fitzroy River
1390,Flinders River
1391,Forth River
1392,Gascoyne River
1393,Glenelg River
1394,Gordon River
1395,Goulburn River
1396,Hawkesbury River
1397,Herbert River
1398,Hunter River
1399,Huon River
1400,Lachlan River
1401,Loddon River
1402,McArthur River
1403,River Mersey
1404,Mitchell River
1405,Mulligan River
1406,Murchison River
1407,Murray River
1408,Murrumbidgee River
